t_index	term	df
11170	trent	7
11171	tri	324
11172	triag	1
11173	trial	82
11174	triangl	1
11175	tribal	10
11176	tribe	9
11177	tribesmen	1
11178	tribespeopl	1
11179	tribun	30
11180	tribut	12
11181	trichovich	1
11182	trick	13
11183	tricki	6
11184	trickl	4
11185	tricov	1
11186	trident	1
11187	trigger	28
11188	trillion	2
11189	trim	12
11190	trio	1
11191	trip	83
11192	tripl	4
11193	triplett	1
11194	tripoli	1
11195	tripp	1
11196	triumph	15
11197	trivedi	1
11198	troop	67
11199	trooper	5
11200	trophi	3
11201	tropic	1
11202	trot	2
11203	troubl	64
11204	troublemak	1
11205	troublesom	2
11206	trounc	1
11207	troup	1
11208	trove	1
11209	truce	3
11210	truck	66
11211	trucker	2
11212	truckload	5
11213	true	36
11214	truer	1
11215	truli	16
11216	truman	5
11217	trumpet	4
11218	trundl	1
11219	trust	26
11220	trustworthi	1
11221	truth	21
11222	tsvangirai	1
11223	tu	1
11224	tube	11
11225	tuck	3
11226	tucker	1
11227	tudela	10
11228	tudjman	3
11229	tuesday	164
11230	tug	4
11231	tugboat	1
11232	tull	7
11233	tumb	1
11234	tumbl	7
11235	tumult	2
11236	tumultu	5
11237	tuna	1
11238	tune	7
11239	tuneup	2
11240	tungata	1
11241	tunisia	1
11242	tunnel	5
11243	tupac	4
11244	turban	1
11245	turbin	3
11246	turbul	4
11247	tureen	1
11248	turf	1
11249	turk	2
11250	turkey	17
11251	turkish	2
11252	turmoil	16
11253	turn	182
11254	turnaround	2
11255	turncoat	1
11256	turner	1
11257	turnout	27
11258	turnov	7
11259	tusca	1
11260	tussl	1
11261	tutori	1
11262	tuxedo	1
11263	tv	64
11264	twa	1
11265	twelfth	1
11266	twelv	2
11267	twenti	7
11268	twice	42
11269	twig	1
11270	twin	14
11271	twist	21
11272	two	585
11273	tyner	1
11274	type	23
11275	typewrit	1
11276	typhu	1
11277	typic	6
11278	typifi	1
11279	typograph	2
11280	tyranni	3
11281	tyrant	2
11282	tyson	5
11283	tysyacheletiy	1
11284	u	4
11285	ueno	2
11286	ufwet	1
11287	ugaz	3
11288	ugli	3
11289	uh	1
11290	ulihrach	2
11291	ultim	31
11292	ultimatum	3
11293	ultra	1
11294	ultralight	3
11295	ultramodern	2
11296	ultranationalist	3
11297	umbil	1
11298	umbrella	2
11299	umesh	1
11300	umpir	6
11301	un	6
11302	unabl	24
11303	unaccept	7
11304	unaccount	12
11305	unambigu	1
11306	unanim	6
11307	unannounc	4
11308	unansw	4
11309	unapologet	1
11310	unarm	5
11311	unattend	1
11312	unauthor	3
11313	unavoid	2
11314	unawar	3
11315	unbalanc	1
11316	unbear	1
11317	unbeaten	1
11318	unbeliev	6
11319	unbias	2
11320	unborn	1
11321	unbridl	1
11322	unbroken	2
11323	uncal	1
11324	uncanni	1
11325	unceasingli	1
11326	uncertain	14
11327	uncertainti	12
11328	unchalleng	3
11329	unchang	6
11330	uncharacterist	2
11331	uncharismat	1
11332	uncheck	4
11333	uncl	9
11334	unclaim	2
11335	unclassifi	3
11336	unclear	27
11337	uncoil	1
11338	uncollect	1
11339	uncomfort	2
11340	uncommit	2
11341	uncommon	1
11342	unconcern	1
11343	uncondit	4
11344	unconfirm	3
11345	unconsci	2
11346	unconstitut	2
11347	unconvinc	1
11348	uncork	1
11349	uncorrupt	1
11350	uncount	1
11351	uncov	14
11352	uncrit	1
11353	undaunt	1
11354	undecid	8
11355	undef	1
11356	undemocrat	3
11357	underag	4
11358	undercov	1
11359	undercut	9
11360	underdog	1
11361	underestim	5
11362	undergo	7
11363	undergon	1
11364	underground	6
11365	underli	3
11366	underlin	3
11367	undermin	14
11368	underneath	7
11369	underpaid	1
11370	underscor	14
11371	undersea	1
11372	undersecretari	5
11373	undersheriff	2
11374	understaf	1
11375	understand	55
11376	understat	1
11377	understood	11
11378	understudi	1
11379	undertak	5
11380	undertaken	6
11381	underton	1
11382	undertook	1
11383	underw	5
11384	underwat	21
11385	underway	9
11386	underwood	1
11387	underworld	3
11388	undescrib	1
11389	undeserv	2
11390	undetect	6
11391	undisclos	2
11392	undisput	2
11393	undisturb	1
11394	undivid	1
11395	undo	1
11396	undoc	1
11397	undon	1
11398	undoubtedli	3
11399	undu	2
11400	unduli	2
11401	unearth	4
11402	uneasi	8
11403	unelect	1
11404	unemploy	5
11405	unenforc	1
11406	unequivoc	2
11407	uner	2
11408	unesco	1
11409	unexpect	9
11410	unexpectedli	4
11411	unexpir	1
11412	unexplain	4
11413	unexplod	4
11414	unfair	13
11415	unfairli	4
11416	unfamiliar	4
11417	unfathom	2
11418	unfaz	3
11419	unfett	9
11420	unfinish	4
11421	unfit	15
11422	unflatt	1
11423	unfold	12
11424	unforc	12
11425	unfortun	17
11426	unfound	3
11427	unfurl	1
11428	ungovern	2
11429	unhappi	4
11430	unharm	5
11431	unheard	1
11432	unhelp	1
11433	unhurt	1
11434	unicef	1
11435	unidentifi	15
11436	unif	2
11437	unifi	12
11438	uniform	24
11439	unilater	1
11440	unimagin	3
11441	uninform	1
11442	uninhabit	1
11443	unintellig	1
11444	unintend	1
11445	union	60
11446	unionist	2
11447	uniqu	3
11448	unit	376
11449	uniti	23
11450	univers	65
11451	univis	3
11452	unjust	3
11453	unjustifi	7
11454	unjustli	1
11455	unknowingli	1
11456	unknown	38
11457	unlaw	1
11458	unleash	5
11459	unless	14
11460	unlevel	1
11461	unlik	31
11462	unlimit	2
11463	unload	11
11464	unman	1
11465	unmark	1
11466	unmistak	2
11467	unnam	4
11468	unnecessari	6
11469	unnot	1
11470	unoffici	5
11471	unpack	1
11472	unpalat	1
11473	unpolish	1
11474	unpopular	7
11475	unpreced	27
11476	unprecedentedli	1
11477	unpredict	4
11478	unpretenti	2
11479	unprint	1
11480	unprotect	4
11481	unpunish	1
11482	unquestion	1
11483	unravel	8
11484	unreason	2
11485	unrecov	1
11486	unregul	3
11487	unrel	5
11488	unreli	2
11489	unrepres	2
11490	unresolv	4
11491	unrest	17
11492	unrestrict	1
11493	unsaf	3
11494	unsatisfactori	4
11495	unsatisfi	1
11496	unsavori	2
11497	unscath	5
11498	unschedul	2
11499	unscom	1
11500	unscript	1
11501	unscrupul	2
11502	unseason	1
11503	unseat	11
11504	unsecur	4
11505	unseed	12
11506	unseen	2
11507	unselfish	1
11508	unsettl	6
11509	unshaken	2
11510	unshaven	1
11511	unsheath	1
11512	unspecif	3
11513	unspecifi	6
11514	unspectacular	3
11515	unspoken	1
11516	unstabl	9
11517	unsteadi	1
11518	unsteadili	1
11519	unsubstanti	2
11520	unsuccess	15
11521	unsupervis	2
11522	unsur	6
11523	unsuspect	1
11524	unswervingli	2
11525	unsympathet	1
11526	untabul	2
11527	untaint	1
11528	untal	1
11529	untap	2
11530	untest	2
11531	unthink	3
11532	unthreaten	2
11533	untold	2
11534	untouch	3
11535	untreat	2
11536	untrustworthi	1
11537	untruth	2
11538	unus	2
11539	unusu	29
11540	unveil	3
11541	unwant	3
11542	unwarr	1
11543	unwil	10
11544	unwilling	3
11545	unwis	2
11546	unwittingli	2
11547	up	1
11548	upbeat	1
11549	upcom	10
11550	updat	18
11551	upfront	1
11552	upheav	5
11553	upheld	1
11554	uphil	2
11555	uphold	3
11556	upkeep	1
11557	upon	30
11558	upper	8
11559	upris	44
11560	uproar	5
11561	uproot	1
11562	upscal	3
11563	upset	40
11564	upshot	1
11565	upsid	3
11566	upstag	1
11567	upstart	2
11568	upstat	2
11569	upsurg	1
11570	upto	1
11571	upward	2
11572	ural	2
11573	urban	8
11574	urdu	2
11575	ureg	1
11576	urg	92
11577	urgenc	4
11578	urgent	12
11579	uruguay	2
11580	urvashi	1
11581	us	293
11582	usa	4
11583	usaid	2
11584	usama	1
11585	use	308
11586	usha	1
11587	usher	3
11588	uss	228
11589	ussol	1
11590	ussr	2
11591	ustacov	1
11592	ustakov	1
11593	ustokov	1
11594	usual	39
11595	usulutan	1
11596	utah	6
11597	utensil	1
11598	util	5
11599	uttar	4
11600	utter	3
11601	utterli	14
11602	uvarov	1
11603	uvil	1
11604	uzic	1
11605	v	10
11606	va	35
11607	vacanc	11
11608	vacant	3
11609	vacat	15
11610	vacuum	5
11611	vadim	8
11612	vagari	1
11613	vagu	3
11614	vaibhav	3
11615	vaidya	1
11616	vain	6
11617	vajpaye	13
11618	valdimir	2
11619	valentin	37
11620	valetin	1
11621	valiantli	1
11622	valid	6
11623	vall	1
11624	vallanc	1
11625	vallentin	1
11626	valley	4
11627	valu	21
11628	valuabl	8
11629	van	21
11630	vandal	3
11631	vanek	9
11632	vanish	6
11633	vanquish	2
11634	vantag	1
11635	vap	1
11636	vapid	1
11637	vara	3
11638	varadero	1
11639	varga	3
11640	vari	7
11641	variat	2
11642	varieti	9
11643	variou	24
11644	various	1
11645	varonec	1
11646	vasiltsov	1
11647	vassal	1
11648	vast	23
11649	vastli	4
11650	vat	1
11651	vault	3
11652	vavrinec	1
11653	vecernj	2
11654	vedrin	4
11655	veekz	1
11656	veen	1
11657	vega	4
11658	veget	1
11659	vehement	3
11660	vehicl	47
11661	veil	9
11662	vein	1
11663	velensuela	1
11664	velez	1
11665	velimir	2
11666	vellari	1
11667	vend	1
11668	vendor	2
11669	veneer	1
11670	venero	1
11671	venezuela	3
11672	venezuelan	2
11673	veng	2
11674	venom	2
11675	vent	1
11676	ventil	1
11677	ventur	15
11678	ventura	1
11679	venturoni	1
11680	venu	36
11681	verandah	2
11682	verb	2
11683	verbal	3
11684	verdict	24
11685	verg	7
11686	verifi	7
11687	vermont	3
11688	vern	24
11689	vernon	6
11690	vero	3
11691	veronica	1
11692	veronika	1
11693	vers	5
11694	version	18
11695	versu	1
11696	vertigo	1
11697	veselinov	1
11698	vesna	2
11699	vessel	56
11700	vest	8
11701	vestig	7
11702	vet	2
11703	veteran	41
11704	veto	2
11705	vetrivinia	1
11706	vex	1
11707	vi	3
11708	via	6
11709	vibe	1
11710	vibrat	1
11711	vicar	1
11712	vicario	3
11713	vice	91
11714	vicent	1
11715	viciou	3
11716	vick	1
11717	victim	104
11718	victor	14
11719	victori	140
11720	video	40
11721	videodisc	1
11722	videotap	30
11723	vidyayevo	1
11724	vienna	1
11725	viet	3
11726	vietcong	1
11727	vietnam	55
11728	vietnames	45
11729	view	61
11730	viewer	6
11731	viewpoint	1
11732	vigil	23
11733	vigor	10
11734	vij	1
11735	vijay	1
11736	vijesti	1
11737	vike	1
11738	vikram	1
11739	viktor	1
11740	vila	1
11741	vile	1
11742	vilifi	4
11743	villa	4
11744	villag	34
11745	villain	1
11746	villamil	1
11747	villanueva	3
11748	vilonuaeva	1
11749	vinc	1
11750	vincent	4
11751	vinci	4
11752	vinciguerra	2
11753	vindic	3
11754	vindict	2
11755	vineet	2
11756	vinegar	1
11757	vini	1
11758	vinroot	1
11759	vintag	1
11760	violat	31
11761	violenc	106
11762	violent	33
11763	vip	2
11764	viral	1
11765	virgin	2
11766	virgini	4
11767	virginia	61
11768	virginian	1
11769	virtu	3
11770	virtual	25
11771	viru	7
11772	virul	1
11773	visa	8
11774	viscer	1
11775	visibl	37
11776	vision	11
11777	visit	155
11778	visitor	6
11779	visor	1
11780	vista	1
11781	visual	4
11782	vital	17
11783	vitali	1
11784	vitamin	1
11785	vitup	1
11786	vituper	1
11787	vivid	5
11788	vividli	2
11789	viyanka	2
11790	vladamiro	1
11791	vladan	2
11792	vlademi	1
11793	vlademiro	1
11794	vladimero	1
11795	vladimir	79
11796	vladimiro	42
11797	vlajko	4
11798	vlatislav	1
11799	vo	2
11800	voa	58
11801	vocabulari	1
11802	vocal	3
11803	vodafon	7
11804	vogu	2
11805	voic	35
11806	void	7
11807	voinovich	1
11808	voislav	1
11809	vojislav	98
11810	vojislov	3
11811	vojvodina	5
11812	volatil	18
11813	volcan	1
11814	volcano	1
11815	volgin	1
11816	volley	16
11817	volta	1
11818	volum	1
11819	volunt	28
11820	voluntarili	2
11821	von	5
11822	vopt	1
11823	vote	183
11824	voter	65
11825	vow	45
11826	voyag	5
11827	vranj	2
11828	vranjkov	1
11829	vu	1
11830	vucic	1
11831	vuk	5
11832	vukicev	1
11833	vulcanologist	1
11834	vulner	35
11835	vuong	1
11836	vy	2
11837	vya	3
11838	vyacheslav	4
11839	vycheslav	1
11840	w	71
11841	wa	2
11842	wad	1
11843	wada	1
11844	wade	4
11845	wadi	2
11846	waft	2
11847	wage	14
11848	wagner	3
11849	wahab	1
11850	waifish	1
11851	waight	1
11852	wail	9
11853	wainek	1
11854	waisman	1
11855	waistband	1
11856	wait	99
11857	waiv	7
11858	waiver	5
11859	wake	32
11860	wakeforest	1
11861	wakil	1
11862	wal	1
11863	walden	2
11864	waldo	1
11865	walk	69
11866	walker	7
11867	walki	1
11868	walkout	7
11869	wall	73
11870	wallac	3
11871	walter	6
11872	wand	2
11873	wanda	1
11874	wander	15
11875	wane	9
11876	wanna	1
11877	want	287
11878	war	197
11879	ward	5
11880	warden	4
11881	ware	1
11882	warehous	3
11883	warfar	9
11884	warhead	1
11885	wari	6
11886	warili	1
11887	warm	14
11888	warmer	1
11889	warmest	1
11890	warmli	2
11891	warmth	2
11892	warmup	4
11893	warn	109
11894	warner	6
11895	warp	1
11896	warplan	5
11897	warrant	16
11898	warren	9
11899	warrior	5
11900	warsaw	1
11901	warship	77
11902	wartim	2
11903	wash	9
11904	washak	1
11905	washington	212
11906	wast	5
11907	wastag	1
11908	watch	99
11909	watchdog	2
11910	watcher	5
11911	watchman	3
11912	watchtow	1
11913	water	114
11914	waterfront	2
11915	waterg	1
11916	waterlin	11
11917	watermelon	1
11918	watersh	1
11919	waterway	2
11920	watkin	1
11921	watson	2
11922	wave	60
11923	waver	2
11924	wax	1
11925	way	304
11926	waybourn	1
11927	wayn	6
11928	wayner	1
11929	wbai	1
11930	wcau	1
11931	weak	28
11932	weaken	8
11933	weaker	9
11934	wealth	8
11935	wealthi	15
11936	wealthier	1
11937	wealthiest	1
11938	weapon	75
11939	weaponri	9
11940	wear	40
11941	weari	15
11942	weather	48
11943	weav	1
11944	web	18
11945	webb	1
11946	weber	1
11947	websit	7
11948	webster	8
11949	wed	10
11950	wedg	1
11951	wednesday	177
11952	wee	3
11953	week	380
11954	weekend	65
11955	weekli	10
11956	weekz	1
11957	weep	14
11958	weigh	13
11959	weight	14
11960	weighti	1
11961	weingartn	2
11962	weird	3
11963	welcom	49
11964	weld	7
11965	welder	1
11966	weldon	2
11967	welfar	3
11968	well	248
11969	wen	1
11970	wendi	1
11971	went	159
11972	wento	1
11973	wep	2
11974	wept	4
11975	wesley	3
11976	west	125
11977	western	121
11978	westminst	1
11979	westward	1
11980	wet	3
11981	wethi	10
11982	wgbh	6
11983	wha	1
11984	whack	2
11985	whale	2
11986	whatev	27
11987	whatsoev	3
11988	wheat	1
11989	wheaton	1
11990	wheel	9
11991	wheelchair	1
11992	wheeler	3
11993	whenev	12
11994	wherea	3
11995	whereabout	23
11996	wherev	5
11997	whet	1
11998	whether	201
11999	whiff	1
12000	whilst	3
12001	whim	1
12002	whip	5
12003	whippani	1
12004	whirlwind	1
12005	whisk	1
12006	whisper	3
12007	whistl	5
12008	whistleblow	1
12009	whitacr	1
12010	white	168
12011	whitewash	3
12012	whitewat	19
12013	whither	1
12014	whitman	3
12015	whitmir	1
12016	whittl	2
12017	whoever	6
12018	whole	68
12019	wholeheartedli	1
12020	wholesal	1
12021	wholesom	1
12022	wholli	1
12023	whop	4
12024	whose	129
12025	wi	5
12026	wibberley	5
12027	wichita	1
12028	wick	1
12029	wide	73
12030	widen	7
12031	wider	9
12032	widespread	18
12033	widow	45
12034	wield	7
12035	wife	131
12036	wiland	1
12037	wild	20
12038	wildcard	1
12039	wildest	1
12040	wildli	6
12041	wildlif	1
12042	wilk	1
12043	will	27
12044	willi	4
12045	william	143
12046	williams	2
12047	williamsport	4
12048	willing	8
12049	wilma	1
12050	wilson	31
12051	wimbledon	23
12052	win	153
12053	wind	24
12054	windfal	1
12055	windi	1
12056	window	43
12057	windowless	1
12058	wing	7
12059	wingat	1
12060	winner	86
12061	winsegerera	1
12062	winston	5
12063	winter	4
12064	winton	2
12065	wipe	16
12066	wire	17
12067	wisconsin	15
12068	wisdom	3
12069	wise	6
12070	wiser	2
12071	wish	38
12072	wisher	3
12073	wisnep	1
12074	wisnip	1
12075	wist	1
12076	wit	76
12077	witch	1
12078	withdraw	19
12079	withdrawn	5
12080	withdrew	16
12081	wither	1
12082	withheld	4
12083	withhold	5
12084	within	102
12085	without	141
12086	withstand	8
12087	withstood	3
12088	witless	2
12089	witt	1
12090	wittmann	2
12091	wive	2
12092	wnbc	1
12093	wo	2
12094	wodi	1
12095	woe	1
12096	woefulli	1
12097	woke	5
12098	woken	3
12099	wolf	4
12100	wolfenson	1
12101	wolfowitz	1
12102	wolfson	4
12103	woman	61
12104	women	106
12105	wond	1
12106	wonder	41
12107	wont	1
12108	woo	2
12109	wood	18
12110	wooden	10
12111	woodford	2
12112	woodgouskov	1
12113	woodland	14
12114	woodleaf	1
12115	woodridg	1
12116	woodrow	2
12117	woodruff	8
12118	woodword	1
12119	woolridg	1
12120	woolsey	1
12121	wooster	1
12122	word	92
12123	wore	22
12124	work	321
12125	workaday	1
12126	workboat	1
12127	worker	141
12128	workforc	4
12129	workmen	1
12130	workplac	1
12131	workshop	3
12132	worl	1
12133	world	244
12134	worldli	2
12135	worldwid	22
12136	worn	9
12137	worri	52
12138	worriesom	1
12139	worrisom	1
12140	wors	28
12141	worsen	6
12142	worship	15
12143	worshipp	1
12144	worst	60
12145	worth	26
12146	worthsal	1
12147	worthwhil	1
12148	would	493
12149	wound	100
12150	wow	1
12151	wrack	4
12152	wrangl	2
12153	wrap	17
12154	wraparound	1
12155	wrath	2
12156	wrc	1
12157	wre	1
12158	wreak	3
12159	wreck	14
12160	wreckag	24
12161	wrench	9
12162	wrest	5
12163	wring	3
12164	wrinkl	1
12165	wrist	3
12166	writ	1
12167	write	29
12168	writer	11
12169	written	44
12170	wrn	1
12171	wrong	50
12172	wrongdo	8
12173	wrote	41
12174	wrought	1
12175	wta	2
12176	www	2
12177	wxyz	1
12178	wych	3
12179	wyo	5
12180	wyom	3
12181	x	6
12182	xavier	1
12183	xenophob	3
12184	xenophobia	2
12185	xiang	1
12186	xinjiang	2
12187	xuan	1
12188	ya	1
12189	yaakov	1
12190	yacht	3
12191	yahia	1
12192	yakovlev	1
12193	yale	2
12194	yamoussoukro	1
12195	yan	1
12196	yank	2
12197	yanke	1
12198	yanyodiwich	1
12199	yapi	1
12200	yard	22
12201	yarra	1
12202	yashwant	1
12203	yasser	14
12204	yassir	1
12205	yaun	1
12206	yaya	1
12207	ye	26
12208	yeah	13
12209	year	578
12210	yearli	1
12211	yell	2
12212	yellow	7
12213	yeltsin	4
12214	yemen	240
12215	yemeni	129
12216	yere	1
12217	yeshiva	1
12218	yesterday	67
12219	yet	165
12220	yevgen	1
12221	yevgeni	27
12222	yi	1
12223	yield	10
12224	yodowich	1
12225	yojislav	1
12226	yomiuri	2
12227	yonah	1
12228	yopougon	5
12229	yore	1
12230	york	91
12231	yorker	3
12232	yorkman	1
12233	yoshiro	5
12234	youn	1
12235	young	86
12236	youngblood	1
12237	younger	20
12238	youngest	6
12239	youngster	3
12240	youth	15
12241	youzhni	2
12242	yovano	1
12243	yu	2
12244	yubnotick	1
12245	yug	1
12246	yugaslavia	1
12247	yugoslav	75
12248	yugoslavia	129
12249	yugoslavian	15
12250	yuri	3
12251	yuxi	2
12252	yve	1
12253	zacatecoluca	1
12254	zacharea	2
12255	zagreb	1
12256	zaharah	1
12257	zajecar	1
12258	zan	2
12259	zander	1
12260	zarem	1
12261	zarko	6
12262	zawahri	5
12263	zay	1
12264	zdanovich	1
12265	zeal	1
12266	zedek	2
12267	zein	4
12268	zeitgeist	1
12269	zeljko	1
12270	zell	3
12271	zemin	7
12272	zeri	1
12273	zero	6
12274	zeu	1
12275	zimbabw	1
12276	zimmerman	1
12277	zinc	1
12278	zindani	1
12279	zingic	1
12280	zinni	18
12281	zivko	1
12282	zivkov	2
12283	zogbi	3
12284	zone	28
12285	zoran	20
12286	zorica	1
12287	zubin	1
12288	zuric	1
12289	zurich	1
12290	zutshi	1
12291	zvezda	1
